$GPRMC,211216.000,A,3958.7588,N,08601.7000,W,16.63,207.99,130420,,,A*45
$GPRMC,211217.000,A,3958.7549,N,08601.7027,W,15.83,207.91,130420,,,A*49
$GPRMC,211218.000,A,3958.7510,N,08601.7054,W,16.13,208.12,130420,,,A*40
$GPRMC,211219.000,A,3958.7467,N,08601.7083,W,18.49,207.61,130420,,,A*40
$GPRMC,211220.000,A,3958.7418,N,08601.7116,W,21.30,207.01,130420,,,A*4D
$GPRMC,211221.000,A,3958.7362,N,08601.7154,W,24.13,207.37,130420,,,A*41
$GPRMC,211222.000,A,3958.7299,N,08601.7196,W,26.48,207.77,130420,,,A*41
$GPRMC,211223.000,A,3958.7231,N,08601.7243,W,28.86,207.58,130420,,,A*48
$GPRMC,211224.000,A,3958.7158,N,08601.7294,W,30.88,208.28,130420,,,A*46
$GPRMC,211225.000,A,3958.7081,N,08601.7351,W,32.17,209.75,130420,,,A*47
$GPRMC,211226.000,A,3958.6970,N,08601.7444,W,32.20,209.65,130420,,,A*44
$GPRMC,211227.000,A,3958.6866,N,08601.7525,W,31.93,208.36,130420,,,A*49
$GPRMC,211228.000,A,3958.6787,N,08601.7580,W,31.99,208.57,130420,,,A*44
$GPRMC,211229.000,A,3958.6692,N,08601.7652,W,32.00,208.94,130420,,,A*40
$GPRMC,211230.000,A,3958.6602,N,08601.7720,W,32.20,209.22,130420,,,A*4B
$GPRMC,211231.000,A,3958.6514,N,08601.7785,W,32.69,209.05,130420,,,A*49
$GPRMC,211232.000,A,3958.6423,N,08601.7852,W,33.82,207.90,130420,,,A*4C
$GPRMC,211233.000,A,3958.6332,N,08601.7918,W,33.39,207.24,130420,,,A*4A
$GPRMC,211234.000,A,3958.6241,N,08601.7981,W,35.69,208.61,130420,,,A*45
$GPRMC,211235.000,A,3958.6149,N,08601.8048,W,36.23,208.92,130420,,,A*4D
$GPRMC,211236.000,A,3958.6058,N,08601.8114,W,36.21,209.67,130420,,,A*4E
$GPRMC,211237.000,A,3958.5969,N,08601.8182,W,36.64,210.71,130420,,,A*46
$GPRMC,211238.000,A,3958.5879,N,08601.8250,W,36.65,211.31,130420,,,A*41
$GPRMC,211239.000,A,3958.5790,N,08601.8318,W,36.88,211.98,130420,,,A*45
$GPRMC,211240.000,A,3958.5702,N,08601.8388,W,36.83,213.08,130420,,,A*49
$GPRMC,211241.000,A,3958.5616,N,08601.8460,W,36.39,213.90,130420,,,A*4D
$GPRMC,211242.000,A,3958.5531,N,08601.8535,W,36.57,215.33,130420,,,A*4E
$GPRMC,211243.000,A,3958.5449,N,08601.8615,W,35.98,216.97,130420,,,A*4D
$GPRMC,211244.000,A,3958.5370,N,08601.8694,W,35.62,217.60,130420,,,A*42
$GPRMC,211245.000,A,3958.5292,N,08601.8773,W,35.07,217.78,130420,,,A*4C
$GPRMC,211246.000,A,3958.5219,N,08601.8854,W,34.61,219.21,130420,,,A*45
$GPRMC,211247.000,A,3958.5145,N,08601.8935,W,34.60,221.26,130420,,,A*45
$GPRMC,211248.000,A,3958.5073,N,08601.9019,W,34.78,222.89,130420,,,A*47
$GPRMC,211249.000,A,3958.5003,N,08601.9104,W,35.00,223.84,130420,,,A*4E
$GPRMC,211250.000,A,3958.4933,N,08601.9192,W,35.22,224.57,130420,,,A*4B
